Gene Name	UniProt	GeneID	CSPA category	Surfaceome	CRISPR	GO cell surface	GO plasma membrane	Num cell surface evidence
SLC5A9	Q2M3M2	200010		TRUE	FALSE	FALSE	TRUE	1
HYAL4	Q2M3T9	23553		FALSE	FALSE	TRUE	FALSE	1
PRTG	Q2VWP7	283659		TRUE	FALSE	FALSE	TRUE	1
SLC4A8	Q2Y0W8	9498		TRUE	FALSE	FALSE	TRUE	1
HLA-DRB5	Q30154	3127	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
HFE	Q30201	3077	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
P3H1	Q32P28	64175	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
PLPPR5	Q32ZL2	163404		TRUE	FALSE	FALSE	TRUE	1
PTCHD3	Q3KNS1	374308		TRUE	FALSE	FALSE	FALSE	1
TMEM95	Q3KNT9	339168		TRUE	FALSE	FALSE	FALSE	1
SLC10A6	Q3KNW5	345274		TRUE	FALSE	FALSE	TRUE	1
CEACAM21	Q3KPI0	90273		TRUE	FALSE	FALSE	FALSE	1
GRAMD1B	Q3KR37	57476		TRUE	FALSE	FALSE	TRUE	1
TMEM30B	Q3MIR4	161291	2 - putative	FALSE	FALSE	FALSE	TRUE	1
MUCL3	Q3MIW9	135656		TRUE	FALSE	FALSE	TRUE	1
SHISAL1	Q3SXP7	85352		TRUE	FALSE	FALSE	FALSE	1
LRIT3	Q3SXY7	345193		TRUE	FALSE	FALSE	FALSE	1
GNPTAB	Q3T906	79158	2 - putative	FALSE	FALSE	FALSE	FALSE	1
MGAT5B	Q3V5L5	146664	2 - putative	FALSE	FALSE	FALSE	FALSE	1
FAM174B	Q3ZCQ3	400451	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
ZACN	Q401N2	353174		TRUE	FALSE	FALSE	TRUE	1
TIGIT	Q495A1	201633	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
SLC36A2	Q495M3	153201		TRUE	FALSE	FALSE	TRUE	1
SLC36A3	Q495N2	285641		TRUE	FALSE	FALSE	FALSE	1
MMEL1	Q495T6	79258		TRUE	FALSE	FALSE	FALSE	1
FUT11	Q495W5	170384	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
CD300E	Q496F6	342510		TRUE	FALSE	FALSE	TRUE	1
NRN1L	Q496H8	123904		TRUE	FALSE	FALSE	TRUE	1
SV2C	Q496J9	22987		TRUE	FALSE	FALSE	TRUE	1
GPR33	Q49SQ1	2856		TRUE	FALSE	FALSE	TRUE	1
GXYLT1	Q4G148	283464	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
CDON	Q4KMG0	50937	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
ANO6	Q4KMQ2	196527	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
NKAIN1	Q4KMZ8	79570		TRUE	FALSE	FALSE	TRUE	1
SVEP1	Q4LDE5	79987		FALSE	TRUE	FALSE	FALSE	1
SLC22A6	Q4U2R8	9356		TRUE	FALSE	FALSE	TRUE	1
AMOT	Q4VCS5	154796		FALSE	TRUE	TRUE	TRUE	2
ATP13A5	Q4VNC0	344905		TRUE	FALSE	FALSE	TRUE	1
TMEM259	Q4ZIN3	91304	2 - putative	FALSE	FALSE	FALSE	FALSE	1
SLC39A12	Q504Y0	221074		TRUE	FALSE	FALSE	TRUE	1
LRRC24	Q50LG9	441381		TRUE	FALSE	FALSE	FALSE	1
SEZ6	Q53EL9	124925		TRUE	FALSE	FALSE	TRUE	1
SLC44A4	Q53GD3	80736		TRUE	FALSE	FALSE	TRUE	1
TM4SF20	Q53R12	79853		TRUE	FALSE	FALSE	TRUE	1
NAALADL2	Q58DX5	254827	2 - putative	FALSE	FALSE	FALSE	FALSE	1
SDK2	Q58EX2	54549	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
HSP90AB4P	Q58FF6			FALSE	FALSE	TRUE	TRUE	1
HSP90AB3P	Q58FF7			FALSE	FALSE	TRUE	TRUE	1
HSP90AB2P	Q58FF8			FALSE	FALSE	TRUE	TRUE	1
HSP90AA4P	Q58FG1			FALSE	FALSE	TRUE	TRUE	1
SPRN	Q5BIV9	503542		TRUE	FALSE	FALSE	TRUE	1
SLC45A4	Q5BKX6	57210	2 - putative	TRUE	FALSE	FALSE	FALSE	2
FLG2	Q5D862	388698	3 - unspecific	FALSE	FALSE	FALSE	TRUE	1
UMODL1	Q5DID0	89766		TRUE	FALSE	TRUE	TRUE	2
IGSF11	Q5DX21	152404		TRUE	FALSE	FALSE	TRUE	1
PRRT3	Q5FWE3	285368		TRUE	FALSE	FALSE	FALSE	1
XKR3	Q5GH77	150165		TRUE	FALSE	FALSE	TRUE	1
PIGG	Q5H8A4	54872	2 - putative	FALSE	FALSE	FALSE	FALSE	1
TMEM67	Q5HYA8	91147		TRUE	FALSE	FALSE	TRUE	1
CRB2	Q5IJ48	286204	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
OR2B11	Q5JQS5	127623		TRUE	FALSE	FALSE	TRUE	1
MIA3	Q5JRA6	375056	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
OR10J3	Q5JRS4	441911		TRUE	FALSE	FALSE	TRUE	1
TMEM255A	Q5JRV8	55026		TRUE	FALSE	FALSE	FALSE	1
TOR1AIP1	Q5JTV8	26092	2 - putative	FALSE	FALSE	FALSE	FALSE	1
SIRPB2	Q5JXA9	284759		TRUE	FALSE	FALSE	TRUE	1
EPHA10	Q5JZY3	284656		TRUE	FALSE	FALSE	TRUE	1
COLEC12	Q5KU26	81035	2 - putative	FALSE	FALSE	FALSE	TRUE	1
SPECC1	Q5M775	92521		FALSE	TRUE	FALSE	FALSE	1
RNFT1	Q5M7Z0	51136		TRUE	FALSE	FALSE	FALSE	1
EOGT	Q5NDL2	285203	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
FFAR4	Q5NUL3	338557		TRUE	FALSE	FALSE	TRUE	1
SLC10A5	Q5PT55	347051		TRUE	FALSE	FALSE	FALSE	1
RTP2	Q5QGT7	344892		FALSE	TRUE	TRUE	TRUE	2
CLEC12A	Q5QGZ9	160364	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
ELFN2	Q5R3F8	114794	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
PPM1L	Q5SGD2	151742	2 - putative	FALSE	FALSE	FALSE	FALSE	1
LY6G6F	Q5SQ64	259215		TRUE	FALSE	FALSE	TRUE	1
LY6G5C	Q5SRR4	80741		FALSE	FALSE	TRUE	TRUE	1
MUC21	Q5SSG8	394263		TRUE	FALSE	FALSE	TRUE	1
CATSPERE	Q5SY80	257044		TRUE	FALSE	FALSE	TRUE	1
FREM2	Q5SZK8	341640	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
NCMAP	Q5T1S8	400746		TRUE	FALSE	FALSE	TRUE	1
TREML2	Q5T2D2	79865		TRUE	TRUE	TRUE	TRUE	3
TMEM63B	Q5T3F8	55362	2 - putative	TRUE	FALSE	FALSE	TRUE	2
ABCC10	Q5T3U5	89845		TRUE	FALSE	FALSE	TRUE	1
GJC2	Q5T442	57165		TRUE	TRUE	FALSE	TRUE	2
CERCAM	Q5T4B2	51148	3 - unspecific	FALSE	TRUE	FALSE	TRUE	2
ZFYVE27	Q5T4F4	118813		TRUE	FALSE	FALSE	TRUE	1
STXBP5	Q5T5C0	134957		FALSE	TRUE	FALSE	TRUE	1
ADGRF1	Q5T601	266977	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GPRC6A	Q5T6X5	222545		TRUE	TRUE	TRUE	TRUE	3
SYT6	Q5T7P8	148281		FALSE	TRUE	FALSE	TRUE	1
GPR158	Q5T848	57512		TRUE	FALSE	FALSE	TRUE	1
THEMIS2	Q5TEJ8	9473		FALSE	TRUE	FALSE	FALSE	1
MFSD4B	Q5TF39	91749	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
OR2G6	Q5TZ20	391211		TRUE	FALSE	FALSE	TRUE	1
GPR157	Q5UAW9	80045		TRUE	FALSE	FALSE	TRUE	1
LRRC38	Q5VT99	126755		TRUE	FALSE	FALSE	TRUE	1
NUP210L	Q5VU65	91181		TRUE	FALSE	FALSE	FALSE	1
CACHD1	Q5VU97	57685	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
FAM171A1	Q5VUB5	221061	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
KIAA0319	Q5VV43	9856		TRUE	FALSE	FALSE	TRUE	1
ATRNL1	Q5VV63	26033		TRUE	FALSE	FALSE	FALSE	1
GPR107	Q5VW38	57720	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
IL23R	Q5VWK5	149233		TRUE	FALSE	TRUE	TRUE	2
SUSD4	Q5VX71	55061		TRUE	FALSE	FALSE	FALSE	1
NKAIN2	Q5VXU1	154215		TRUE	FALSE	FALSE	TRUE	1
PEAR1	Q5VY43	375033	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
RAET1L	Q5VY80	154064		TRUE	FALSE	TRUE	TRUE	2
MALRD1	Q5VYJ5	340895		TRUE	FALSE	FALSE	FALSE	1
IZUMO3	Q5VZ72			TRUE	FALSE	FALSE	TRUE	1
ANO1	Q5XXA6	55107		TRUE	FALSE	FALSE	TRUE	1
CD276	Q5ZPR3	80381	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
AP1AR	Q63HQ0	55435		FALSE	TRUE	FALSE	FALSE	1
CPZ	Q66K79	8532	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
MUC17	Q685J3	140453		TRUE	TRUE	TRUE	TRUE	3
STEAP4	Q687X5	79689	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
OLFML2A	Q68BL7	169611	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
OLFML2B	Q68BL8	25903	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
HGSNAT	Q68CP4	138050	2 - putative	FALSE	FALSE	FALSE	TRUE	1
GLT8D1	Q68CQ7	55830	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
SEL1L3	Q68CR1	23231	2 - putative	FALSE	FALSE	FALSE	FALSE	1
NCR3LG1	Q68D85	374383	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
LMBRD2	Q68DH5	92255	2 - putative	TRUE	FALSE	FALSE	TRUE	2
RNF43	Q68DV7	54894		TRUE	FALSE	FALSE	TRUE	1
ERVK-6	Q69383;Q69384;Q7LDI9;Q9BXR3;Q9Y6I0			TRUE	FALSE	FALSE	TRUE	1
SLC6A19	Q695T7	340024		TRUE	FALSE	FALSE	TRUE	1
TMEM200B	Q69YZ2	399474	2 - putative	FALSE	FALSE	FALSE	FALSE	1
SCARA3	Q6AZY7	51435	2 - putative	FALSE	FALSE	FALSE	FALSE	1
FCRL6	Q6DN72	343413	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
IQSEC1	Q6DN90	9922		FALSE	TRUE	FALSE	FALSE	1
GPR139	Q6DWJ6	124274		TRUE	FALSE	FALSE	TRUE	1
VASN	Q6EMK4	114990	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
SFRP4	Q6FHJ7	6424		FALSE	TRUE	TRUE	FALSE	2
LAIR1	Q6GTX8	3903	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
TMEM225	Q6GV28	338661		TRUE	FALSE	FALSE	FALSE	1
RAET1G	Q6H3X3	353091	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
ASTL	Q6HA08	431705		FALSE	TRUE	FALSE	TRUE	1
SIGIRR	Q6IA17	59307		TRUE	FALSE	FALSE	TRUE	1
TMEM211	Q6ICI0	255349		TRUE	FALSE	FALSE	FALSE	1
TMEM132E	Q6IEE7	124842	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
OR5M10	Q6IEU7	390167		TRUE	FALSE	FALSE	TRUE	1
OR4C11	Q6IEV9	219429		TRUE	FALSE	FALSE	TRUE	1
OR4F16	Q6IEY1	26683;729759;81399		TRUE	FALSE	FALSE	TRUE	1
OR4F29	Q6IEY1	26683;729759;81399		TRUE	FALSE	FALSE	TRUE	1
OR4F3	Q6IEY1	26683;729759;81399		TRUE	FALSE	FALSE	TRUE	1
OR2T5	Q6IEZ7	401993		TRUE	FALSE	FALSE	TRUE	1
OR2T2	Q6IF00	401992		TRUE	FALSE	FALSE	TRUE	1
OR2A2	Q6IF42	442361		TRUE	FALSE	FALSE	TRUE	1
OR52W1	Q6IF63	120787		TRUE	FALSE	FALSE	TRUE	1
OR4A47	Q6IF82	403253		TRUE	FALSE	FALSE	TRUE	1
OR10K2	Q6IF99	391107		TRUE	FALSE	FALSE	TRUE	1
OR52E8	Q6IFG1	390079		TRUE	FALSE	FALSE	TRUE	1
OR6B2	Q6IFH4	389090		TRUE	FALSE	FALSE	TRUE	1
OR7E24	Q6IFN5	26648		TRUE	FALSE	FALSE	TRUE	1
GALNT17	Q6IS24	64409	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
GRHL2	Q6ISB3	79977		FALSE	TRUE	FALSE	FALSE	1
PTCRA	Q6ISU1	171558		TRUE	FALSE	FALSE	FALSE	1
ANO7	Q6IWH7	50636		TRUE	FALSE	FALSE	TRUE	1
SLC8B1	Q6J4K2	80024	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
HEPHL1	Q6MZM0	341208		TRUE	FALSE	FALSE	TRUE	1
TENM4	Q6N022	26011	2 - putative	TRUE	FALSE	FALSE	TRUE	2
MFSD5	Q6N075	84975		TRUE	FALSE	FALSE	TRUE	1
MYORG	Q6NSJ0	57462	2 - putative	FALSE	FALSE	FALSE	FALSE	1
C11orf87	Q6NUJ2	399947		TRUE	FALSE	FALSE	FALSE	1
TCTN3	Q6NUS6	26123		TRUE	FALSE	FALSE	TRUE	1
MFSD12	Q6NUT3	126321		TRUE	FALSE	FALSE	TRUE	1
GPR153	Q6NV75	387509		TRUE	FALSE	FALSE	TRUE	1
NIPAL1	Q6NVV3	152519		TRUE	FALSE	FALSE	FALSE	1
RGMB	Q6NW40	285704		TRUE	TRUE	FALSE	TRUE	2
ERAP2	Q6P179	64167	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
PLB1	Q6P1J6	151056		TRUE	FALSE	FALSE	TRUE	1
NIPAL3	Q6P499	57185		TRUE	FALSE	FALSE	FALSE	1
PLBD1	Q6P4A8	79887	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
GOLM2	Q6P4E1	113201	2 - putative	FALSE	FALSE	FALSE	FALSE	1
CNNM4	Q6P4Q7	26504	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GGT6	Q6P531	124975		FALSE	TRUE	FALSE	FALSE	1
SLC39A4	Q6P5W5	55630		TRUE	FALSE	FALSE	TRUE	1
FAM171B	Q6P995	165215		TRUE	FALSE	FALSE	FALSE	1
LRRC8B	Q6P9F7	23507	2 - putative	FALSE	FALSE	FALSE	TRUE	1
TMEM154	Q6P9G4	201799		TRUE	FALSE	FALSE	FALSE	1
EMB	Q6PCB8	133418	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GJB7	Q6PEY0	375519		TRUE	TRUE	FALSE	TRUE	2
LILRA6	Q6PI73			TRUE	FALSE	FALSE	FALSE	1
NCEH1	Q6PIU2	57552	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
TRAT1	Q6PIZ9	50852		TRUE	FALSE	FALSE	TRUE	1
RHBDF2	Q6PJF5	79651	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
LRFN4	Q6PJG9	78999		TRUE	FALSE	TRUE	TRUE	2
GPR179	Q6PRD1	440435		TRUE	FALSE	FALSE	TRUE	1
SLC2A7	Q6PXP3	155184		TRUE	FALSE	FALSE	TRUE	1
CD200R1L	Q6Q8B3	344807		TRUE	FALSE	TRUE	TRUE	2
ADGRD1	Q6QNK2	283383		TRUE	FALSE	FALSE	TRUE	1
SLC22A25	Q6T423	387601		TRUE	FALSE	FALSE	FALSE	1
OPN5	Q6U736	221391		TRUE	FALSE	FALSE	TRUE	1
SLC4A10	Q6U841	57282		TRUE	FALSE	FALSE	TRUE	1
PLET1	Q6UQ28	349633		TRUE	TRUE	TRUE	TRUE	3
CSPG4	Q6UVK1	1464	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
MOXD1	Q6UVY6	26002	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
ATRAID	Q6UW56	51374	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
EPGN	Q6UW88	255324		TRUE	FALSE	FALSE	TRUE	1
IL27RA	Q6UWB1	9466	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
PARM1	Q6UWI2	25849	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
TMCO3	Q6UWJ1	55002	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
CD164L2	Q6UWJ8	388611		TRUE	FALSE	FALSE	FALSE	1
SUSD1	Q6UWL2	64420	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
KIRREL2	Q6UWL6	84063		TRUE	FALSE	FALSE	TRUE	1
LYPD4	Q6UWN0	147719		TRUE	FALSE	FALSE	TRUE	1
LYPD5	Q6UWN5	284348		TRUE	FALSE	FALSE	TRUE	1
ENPP6	Q6UWR7	133121		TRUE	FALSE	FALSE	TRUE	1
MPZL3	Q6UWV2	196264		TRUE	FALSE	FALSE	FALSE	1
LMBR1L	Q6UX01	55716		TRUE	FALSE	FALSE	TRUE	1
LAYN	Q6UX15	143903		TRUE	TRUE	TRUE	FALSE	3
VSTM1	Q6UX27	284415	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
BTNL8	Q6UX41	79908		FALSE	FALSE	TRUE	TRUE	1
PLXDC2	Q6UX71	84898		TRUE	FALSE	FALSE	FALSE	1
LYPD8	Q6UX82	646627		TRUE	FALSE	FALSE	TRUE	1
LYPD2	Q6UXB3	137797		TRUE	FALSE	FALSE	TRUE	1
CLEC4G	Q6UXB4	339390		TRUE	FALSE	FALSE	TRUE	1
PI16	Q6UXB8	221476	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
MAMDC4	Q6UXC1	158056		TRUE	FALSE	FALSE	FALSE	1
SEZ6L2	Q6UXD5	26470	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
SLC49A3	Q6UXD7	84179		TRUE	FALSE	FALSE	FALSE	1
BTNL3	Q6UXE8	10917		TRUE	FALSE	TRUE	TRUE	2
TMEM108	Q6UXF1	66000		TRUE	FALSE	FALSE	FALSE	1
ELAPOR1	Q6UXG2	57535		TRUE	FALSE	FALSE	TRUE	1
CD300LG	Q6UXG3	146894		TRUE	FALSE	FALSE	TRUE	1
BTNL9	Q6UXG8	153579		TRUE	FALSE	TRUE	TRUE	2
CRELD2	Q6UXH1	79174	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
ISLR2	Q6UXK2	57611		TRUE	TRUE	TRUE	TRUE	3
LRRN1	Q6UXK5	57633	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
IL20RB	Q6UXL0	53833		TRUE	FALSE	FALSE	TRUE	1
LRIG3	Q6UXM1	121227		TRUE	FALSE	FALSE	TRUE	1
TREML4	Q6UXN2	285852		FALSE	FALSE	TRUE	TRUE	1
CLEC9A	Q6UXN8	283420		TRUE	TRUE	TRUE	FALSE	3
GSG1L	Q6UXU4	146395		TRUE	FALSE	FALSE	TRUE	1
GFRAL	Q6UXV0	389400		TRUE	FALSE	TRUE	TRUE	2
RSPO2	Q6UXX9	340419		FALSE	TRUE	TRUE	FALSE	2
TMIGD1	Q6UXZ0	388364		TRUE	FALSE	FALSE	TRUE	1
CD300LD	Q6UXZ3	100131439		TRUE	FALSE	FALSE	TRUE	1
UNC5D	Q6UXZ4	137970		TRUE	TRUE	TRUE	TRUE	3
CEACAM20	Q6UY09	125931		TRUE	FALSE	FALSE	TRUE	1
DLK2	Q6UY11	65989		TRUE	FALSE	FALSE	TRUE	1
ADAMTSL4	Q6UY14	54507	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
LINGO4	Q6UY18	339398		TRUE	FALSE	FALSE	FALSE	1
FAT4	Q6V0I7	79633	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
DCHS2	Q6V1P9	54798		TRUE	FALSE	FALSE	TRUE	1
NPSR1	Q6W5P4	387129		TRUE	FALSE	FALSE	TRUE	1
SYT10	Q6XYQ8	341359		FALSE	TRUE	FALSE	TRUE	1
B3GLCT	Q6Y288	145173	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
SLC36A4	Q6YBV0	120103	2 - putative	TRUE	FALSE	FALSE	TRUE	2
CD109	Q6YHK3	135228	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
TMEM184A	Q6ZMB5	202915		TRUE	FALSE	FALSE	TRUE	1
SIGLEC15	Q6ZMC9	284266		TRUE	FALSE	FALSE	TRUE	1
SPNS3	Q6ZMD2	201305		TRUE	FALSE	FALSE	FALSE	1
CERS6	Q6ZMG9	253782	2 - putative	FALSE	FALSE	FALSE	FALSE	1
SLC39A5	Q6ZMH5	283375		TRUE	FALSE	FALSE	TRUE	1
GLDN	Q6ZMI3	342035		TRUE	FALSE	TRUE	TRUE	2
SCARA5	Q6ZMJ2	286133	1 - high confidence	TRUE	TRUE	TRUE	TRUE	4
THSD4	Q6ZMP0	79875	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
UNC5A	Q6ZN44	90249	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
FRRS1	Q6ZNA5	391059		TRUE	FALSE	FALSE	FALSE	1
SLC66A1	Q6ZP29	54896		TRUE	FALSE	FALSE	FALSE	1
TMEM182	Q6ZP80	130827		TRUE	FALSE	FALSE	FALSE	1
SLCO4C1	Q6ZQN7	353189	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
CATSPERG	Q6ZRH7	57828		TRUE	FALSE	FALSE	TRUE	1
QSOX2	Q6ZRP7	169714	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
CLEC17A	Q6ZS10	388512	2 - putative	TRUE	TRUE	TRUE	FALSE	4
SHISA6	Q6ZSJ9	388336		TRUE	FALSE	FALSE	TRUE	1
SLC16A12	Q6ZSM3	387700		TRUE	FALSE	FALSE	TRUE	1
MFSD6	Q6ZSS7	54842		TRUE	FALSE	FALSE	FALSE	1
CDHR3	Q6ZTQ4	222256		TRUE	FALSE	TRUE	TRUE	2
TMEM26	Q6ZUK4	219623	2 - putative	TRUE	FALSE	FALSE	FALSE	2
KIAA1549L	Q6ZVL6	25758		TRUE	FALSE	FALSE	FALSE	1
HJV	Q6ZVN8	148738		TRUE	TRUE	TRUE	TRUE	3
PTCHD4	Q6ZW05	442213		TRUE	FALSE	FALSE	FALSE	1
STXBP4	Q6ZWJ1	252983		FALSE	TRUE	FALSE	FALSE	1
CHSY3	Q70JA7	337876	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
IKBIP	Q70UQ0	121457	2 - putative	FALSE	FALSE	FALSE	FALSE	1
HTR3D	Q70Z44	200909		TRUE	FALSE	FALSE	TRUE	1
SLC24A5	Q71RS6	283652		TRUE	FALSE	FALSE	FALSE	1
PGAP1	Q75T13	80055	2 - putative	TRUE	FALSE	FALSE	FALSE	2
ANO5	Q75V66	203859	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
ADAMTS13	Q76LX8	11093		FALSE	TRUE	TRUE	FALSE	2
CCDC80	Q76M96	151887	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
BTN2A1	Q7KYR7	11120	1 - high confidence	TRUE	FALSE	TRUE	TRUE	3
SV2A	Q7L0J3	9900	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
TRIL	Q7L0X0	9865	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
SV2B	Q7L1I2	9899		TRUE	FALSE	FALSE	TRUE	1
MAEA	Q7L5Y9	10296		FALSE	TRUE	FALSE	TRUE	1
SYT13	Q7L8C5	57586		FALSE	TRUE	FALSE	TRUE	1
LINGO2	Q7L985	158038		TRUE	FALSE	FALSE	FALSE	1
SLC26A9	Q7LBE3	115019		TRUE	FALSE	TRUE	TRUE	2
HS2ST1	Q7LGA3	9653	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
CHST3	Q7LGC8	9469	2 - putative	FALSE	FALSE	FALSE	FALSE	1
OTOP1	Q7RTM1	133060		TRUE	FALSE	FALSE	TRUE	1
OTOP2	Q7RTS6	92736		TRUE	FALSE	FALSE	TRUE	1
SLC29A4	Q7RTT9	222962	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
STRC	Q7RTU9	161497		FALSE	TRUE	TRUE	FALSE	2
OTOA	Q7RTW8	146183		TRUE	FALSE	TRUE	TRUE	2
TAS1R3	Q7RTX0	83756		TRUE	FALSE	FALSE	TRUE	1
TAS1R1	Q7RTX1	80835		TRUE	FALSE	FALSE	TRUE	1
PRSS41	Q7RTY9			TRUE	FALSE	FALSE	TRUE	1
PLPPR4	Q7Z2D5	9890		TRUE	TRUE	FALSE	TRUE	2
SLC36A1	Q7Z2H8	206358		TRUE	FALSE	FALSE	TRUE	1
ERMP1	Q7Z2K6	79956	2 - putative	TRUE	FALSE	FALSE	FALSE	2
ZC3HAV1	Q7Z2W4	56829	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
TRPM8	Q7Z2W7	79054		FALSE	TRUE	TRUE	TRUE	2
DPY19L4	Q7Z388	286148	2 - putative	FALSE	FALSE	FALSE	FALSE	1
NEGR1	Q7Z3B1	257194	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
ATG9A	Q7Z3C6	79065	2 - putative	TRUE	FALSE	FALSE	FALSE	2
LYSMD3	Q7Z3D4	116068		TRUE	FALSE	FALSE	TRUE	1
GPR155	Q7Z3F1	151556	2 - putative	TRUE	FALSE	FALSE	FALSE	2
SLC46A3	Q7Z3Q1	283537		TRUE	FALSE	FALSE	FALSE	1
OR2W3	Q7Z3T1	343171		TRUE	FALSE	FALSE	TRUE	1
TMC7	Q7Z402	79905	2 - putative	TRUE	FALSE	FALSE	TRUE	2
CSMD2	Q7Z408	114784		TRUE	FALSE	FALSE	TRUE	1
KCNK18	Q7Z418	338567		TRUE	FALSE	FALSE	TRUE	1
PKD1L2	Q7Z442	114780		TRUE	FALSE	FALSE	FALSE	1
PKD1L3	Q7Z443	342372		TRUE	TRUE	FALSE	TRUE	2
LRP10	Q7Z4F1	26020	1 - high confidence	TRUE	FALSE	FALSE	FALSE	2
POGLUT3	Q7Z4H8	143888	3 - unspecific	FALSE	FALSE	FALSE	FALSE	1
C6orf120	Q7Z4R8	387263	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
MDGA2	Q7Z553	161357		TRUE	FALSE	FALSE	TRUE	1
VN1R4	Q7Z5H5	317703		TRUE	FALSE	FALSE	TRUE	1
SDK1	Q7Z5N4	221935	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
GPR142	Q7Z601	350383		TRUE	FALSE	FALSE	TRUE	1
GPR141	Q7Z602	353345		TRUE	FALSE	FALSE	TRUE	1
CEACAM19	Q7Z692	56971		TRUE	FALSE	FALSE	FALSE	1
BTLA	Q7Z6A9	151888	1 - high confidence	TRUE	TRUE	FALSE	TRUE	3
MILR1	Q7Z6M3	284021	1 - high confidence	TRUE	FALSE	FALSE	TRUE	2
HUWE1	Q7Z6Z7	10075		FALSE	TRUE	FALSE	FALSE	1
VTCN1	Q7Z7D3	79679		TRUE	FALSE	TRUE	TRUE	2
ABI3BP	Q7Z7G0	25890	1 - high confidence	FALSE	FALSE	FALSE	FALSE	1
VPS13B	Q7Z7G8	157680		FALSE	TRUE	FALSE	FALSE	1
